PU1,PEOU1,TECH1,ORG1,ENV1,PU2,PEOU2,TECH2,ORG2,ENV2,PU3,PEOU3,TECH3,ORG3,ENV3,INT1,INT2,INT3,PERF1,CUST1,PERF2,CUST2,PERF3,CUST3,Age,Experience,Department,Gender,Random_Noise1,Random_Noise2,Unused_Category
3.8998397277393257,4.232115332696345,3.9692759774526403,4.720484969031587,4.175612762141132,3.673438011432206,3.9071672057533333,3.823876963608284,4.429635539877807,3.9247182232542728,4.300169769056002,3.9455116492458147,3.456876005395769,5.0,3.877138071279218,4.121000071034236,,4.083350301075759,2.0865627654225283,2.2611713447263493,1.959250917044489,3.249245239052607,2.035985545245052,2.8839432758242505,22.0,22.0,IT,Female,1.4444219309031685,34.0,C
4.5164026948252936,2.6286824313578157,3.1598153229026975,3.6527972016269357,2.809098398784731,3.775763137169972,2.6125208323698237,3.496180706125447,3.490558090946141,2.8872649663441625,,2.9498432027830526,3.2374462472803036,3.3798072863098287,2.9530270781674997,2.3160415600228976,3.0916430735930884,2.9540314244750117,1.5652153266741202,1.8454615761830633,1.6384664229634933,1.8080389903993561,2.1946486865569703,2.044538312924068,47.0,16.0,HR,Male,0.49642284049727387,14.0,D
,3.7163463577646825,5.0,4.4697387560829265,4.191803240496066,2.4921958555399417,3.960451679776753,4.170653045693295,4.2009178240623,3.4559373137106313,3.33050923884659,4.1604307499397235,3.9704609768254984,4.195282282996253,3.4559262155083266,3.884419542349297,3.1104112390885525,4.019239739742093,1.8964899637890926,3.247922098066923,,3.6601434351921673,,2.3300619931843336,50.0,25.0,IT,Female,-1.079280280962558,94.0,D
,4.031282786801962,3.452922682947667,2.9293334525279455,2.1012703794384024,4.10390720584081,3.842171057394504,4.594540638924629,2.701744139759218,1.8538899443854646,4.391905304660225,4.3337264011821945,3.3186595526741214,3.0777495923095612,1.5328498681835865,3.756250795934334,2.94929748366782,2.7873000772331205,2.34738685587145,2.219056010337077,2.078979058790776,2.606011210801272,2.2557210347123906,2.6063662856916943,41.0,15.0,Sales,Male,0.846787217584411,16.0,C
4.282607968486819,4.221796887648164,3.751094133513246,4.327590043055245,4.613125865244362,4.42599684554007,4.226107294536315,4.140797265946068,2.74327484945084,3.941207959390819,4.062583307004746,3.6568199518305096,,3.5078415406505803,4.291426651653978,3.9416206336731268,4.163836162847214,4.157413007021494,2.953860427501724,2.0847388417832917,3.172303800862058,2.000596225739955,2.6133693052888898,2.3684777659692453,35.0,13.0,Customer Service,Female,-1.3338778196075902,5.0,B
4.329838965412811,3.786239901500263,3.43815086107867,4.104593592929752,2.8716823317160127,4.274574894536672,2.981198121158237,3.9564406690601217,5.0,4.586947045951063,4.002914679704114,3.2685707503030104,3.3761152734094773,4.925902825864197,3.3955984449081478,3.468545541146491,3.7221324183616296,3.9855959613929586,1.7708540310965117,3.363383681848508,2.490671794083987,3.1954407331099905,2.4332485975570624,3.1775040189175057,34.0,14.0,Operations,Male,-0.39827249995743724,36.0,B
4.147198428451383,,2.2952087855456127,3.0405732957944736,4.005484793726023,4.378419860961609,3.361982758403975,2.8901321472696315,3.135722151044683,4.086281775661254,4.207310684490824,3.327609711840098,3.1580316857521833,3.348018290994015,3.882320638029999,2.971781200998764,3.754175888728544,3.797031875647805,2.6483035640453556,1.8565203801964623,2.9410994054127033,1.316677168390883,2.6106197641848414,2.60859551345061,26.0,15.0,Operations,Female,-0.7957101552967427,30.0,B
3.865709093936618,4.031668517769421,2.8207237470567255,3.8974624305059176,2.273127036148016,,4.378112281148297,2.676935651508888,4.73232355657857,3.244115524545509,4.454650584565711,3.7637817433771605,2.983887603471714,4.300766063208569,4.115045998611291,4.383700944079662,3.870639132726107,4.35759445421631,2.9084816782590144,2.4266508365591393,3.0461214049542193,2.7758160517794117,3.274217910054829,2.781801232396059,22.0,6.0,HR,Male,-0.6296066881607564,99.0,D
2.767531580681436,4.434020183569233,3.043310441642571,3.156189623480322,4.627352741390295,3.078746426506121,4.52955650449152,2.3388642391951504,3.5995798071714957,4.435661349055875,3.404151631336024,4.746660473486699,2.8422620453137157,3.731921682519749,4.715504404711229,4.438416106604584,3.98595488433412,3.8185438061965797,2.812191814387495,2.908580229098197,3.2249027561122796,2.5871270823466324,2.3382142842113613,2.676605322532998,37.0,15.0,HR,Female,,3.0,D
4.651597206493748,4.553208825149618,1.9795960573920275,4.653390692819553,2.7425924980032916,4.508851277877437,4.743541830751889,2.536485616661035,4.575182497638098,2.7205432917306696,4.197737776961279,4.818120833915085,2.570605113149058,4.632604379631002,2.983615819944489,4.846287496701775,3.7314974208343634,4.479056063487599,2.291227922802142,2.2971641303399046,2.0492580089866705,1.831038128176122,2.347146762436708,2.3553694770874807,27.0,15.0,Operations,Female,0.9408065632418832,43.0,C
3.6281655709654244,5.0,3.1901647190579348,3.7676151404230054,3.658527514629422,3.656053522392981,5.0,2.9321180275936465,3.123920583276623,3.6895827182550196,3.6751933728794546,4.814629534219447,2.3396675785034375,3.4240825972543107,3.8701714182169757,3.176558037913792,3.9614245524203913,2.7874626706821393,2.69451116898743,1.6983769677653524,2.93618675774741,2.002166570451219,2.187540553253502,2.664357306260336,34.0,15.0,Sales,Female,0.9142689917590548,92.0,A
4.028170613653448,4.3764260979391505,4.803140133439162,4.839174864940027,3.898765440219712,4.058173574203535,3.753926412295396,5.0,,,3.883806181824784,3.8413080261301755,5.0,4.852281290002781,2.9746769513719835,4.43325416823975,4.145280596919388,,,1.9639769502320459,2.567039486546864,2.1802325826307083,2.6138282386952083,1.9279430820967223,59.0,23.0,HR,Female,0.8452761821450523,72.0,C
3.3834805707579885,4.156708787789279,2.2290390378970995,3.8270326089565874,4.977180189354474,3.7314576663252677,4.313050958163104,1.73438740130481,3.6043977860268552,4.4634354712596505,,4.473547423277623,2.750369131662298,4.5025907100089055,4.157857721009908,4.631988499038314,,4.353121167041887,2.110473582652815,2.990314271005293,2.4770869323333065,2.6688094698980183,2.1881243509874366,3.2532025157266533,48.0,21.0,Sales,Male,0.6804749758950521,25.0,D
4.610381496419272,3.696807550759967,3.3449084248838052,4.591549669128974,4.692057026088003,,3.4611562471339137,3.8064300541293656,4.437037208491183,4.342227763116131,4.267230201544919,3.245242480931279,3.5404820410405167,4.258797439496064,4.475631101136546,4.168656821450788,3.8023224559308804,3.80521644183286,2.261176901813513,2.859163678020328,2.3525594160717804,2.116187655564177,1.8389456257987893,2.4749607216774137,26.0,24.0,HR,Male,0.507594157523847,43.0,B
4.138340181213171,3.6314844548542378,4.125838072423871,3.919736439322498,2.9712355765323224,4.510230231948164,3.3350494435335785,3.6910846891908227,3.421380837761205,2.89111355168496,4.4266077681486555,3.311383576410292,4.015291232031533,3.0653856426164707,2.8202762984663523,3.866859458550916,,4.001586104587846,3.2156549198350795,2.5408725380805426,2.701448394011625,2.1633984786967555,2.2317595992960246,1.883200953408633,41.0,15.0,Sales,,-0.828219287350736,47.0,C
3.411229918920751,3.6613180128413725,4.359742809235243,3.473785164223177,1.9093872764463642,3.504732826675882,3.325650219715737,3.7764005269480276,4.2242054075544075,2.1139745079580377,3.414293162090077,3.4675517969157448,3.8960823942608718,3.9847055833383505,1.8331336125392204,3.664534298400112,4.011837285989131,3.7079886748819004,1.8280319201928044,3.068447888471137,2.0563042767445823,3.1761030792867397,1.981673999384117,2.8863700501433547,26.0,24.0,IT,,-1.8159021975020189,74.0,C
3.6171030099822694,3.204323126787506,3.9641298374875853,3.5986197727038896,2.940839812216827,4.2910238633505156,3.142148072676125,,3.1126672254941568,2.8210253945222985,3.9533394682211322,3.28350774479706,3.939549703407572,4.130283682993474,3.5981944433947635,3.4237353697404096,3.671568861400104,3.8863663325278597,1.6802929646334186,2.094431547940918,2.0239618277091447,1.412354979839078,2.1397424498682973,2.6555194348779905,42.0,14.0,HR,Female,-0.5707943766310855,32.0,B
4.612886139171756,4.15730058847471,4.478420489842348,4.029598248621775,3.79597529305853,4.424719959322603,3.9802057847271417,4.543087647266642,4.374103319732734,3.745254390788456,5.0,3.4825760982266725,4.808501613162878,4.234793238916671,3.326520020363094,3.7958037125676554,4.3416176592041635,4.656439903671281,2.069049926513295,3.220510288188284,2.1151629697536904,3.2329156004618764,2.2390218824042583,2.985068471331645,39.0,21.0,Operations,Female,-0.03946237897403263,84.0,B
3.5492245227866515,3.4317445042805277,2.722116034642288,4.064720915864105,4.449143081797149,3.8500353408140437,,3.2998084175020916,3.917095672471437,5.0,3.7276282446279216,3.839321502792017,2.948469227486405,3.989862854136166,5.0,3.7238733868627283,3.0086962182327373,3.3119308665311036,2.0651328102040845,2.1498814256026,2.6891113377701994,2.3294259719134853,2.4401865500848237,2.200914228487451,42.0,16.0,Customer Service,Male,-0.46626299710392405,50.0,A
4.780663928349179,3.56634377580514,4.054051066109798,4.0143460426655135,3.6996666793291726,4.406264030512335,3.6542098519168382,3.286992569202107,3.6670639969728698,5.0,4.147466079908362,3.2797344920463947,3.7898071829877056,3.9624919490306802,4.16395691222789,3.740635869844604,3.59080179210916,3.503186148086621,2.2073171836723566,2.35556318166301,,2.525159671473515,1.6799070996984344,2.6740232328975555,25.0,28.0,Customer Service,Male,-0.30631722594881233,67.0,B
3.9165928750377357,3.9013915293183405,4.848903716568434,3.7272960329058744,5.0,4.235430773223934,3.572667516380026,4.484483488157649,3.811695940114281,5.0,4.865551865923411,,4.956259136508898,,5.0,4.4763500723714635,3.643109835986753,3.6123163581388553,3.244218052907031,,3.2311196578713393,2.828850172898328,3.089100423390826,2.9283570237333896,26.0,27.0,Operations,Male,-0.5694779370964325,73.0,A
4.429276458700184,3.7464571509058904,3.6412057502240933,3.5835651463925364,3.74689699725631,4.700428481367085,4.40579803372518,4.250423055610802,,4.095988158778567,4.464353389703304,4.268694329093039,4.178396477681362,2.975978850250042,3.1811743879003127,3.929406782676519,3.8460171403836596,3.2781608341274335,2.43315328757342,2.2575392775032723,2.015611736598057,2.486070581170302,2.2614475299628194,1.7301156065656544,38.0,18.0,IT,Male,-0.6608982915524947,93.0,A
4.048586908909767,2.903340495684525,5.0,4.0571360599478075,3.8458168769702867,4.198527264868597,3.3154757812739812,4.98885482037439,3.8276039042162933,2.8854988043118586,4.440887405872527,3.1541073727813327,5.0,3.8805406473207054,,3.5510824640531578,4.580541967644489,3.670223508037437,2.41170331669326,2.576345685743937,2.2095569592320126,2.1729386573577636,2.514401684182741,2.483983575749919,43.0,1.0,Sales,Female,-1.7654403445654792,25.0,C
3.6964581607853613,3.67777162427073,2.84199287640547,3.710214056346444,,4.201759605628816,3.988981920038608,2.391640135748756,4.448306940552268,,3.5921288515128293,4.643108591071149,3.03589866267894,4.5051319130329786,3.9547879223670126,3.5492577197467097,3.51003866399314,3.4812242238937507,2.8817073488204734,2.5342788243138927,2.594028742689979,2.114286907865486,2.2957213929854428,2.4482156077006807,40.0,8.0,Sales,,-0.6140852781231925,64.0,A
3.266356897963576,3.2462701003016803,4.4442161872164165,,3.0006748633276907,3.090151474123716,3.2542222914172756,5.0,3.6919076593086126,3.2787791641928217,3.313194874835165,3.6353444750594983,5.0,3.318347570414714,,3.5419904798120343,3.8883317267139517,4.339199083958401,2.0544063310729888,2.0411459043375646,2.0792909465866645,2.8304224116690944,1.32762609202598,,40.0,11.0,HR,Male,-0.36944961324271536,59.0,C
4.217972560058659,4.697660417343039,4.137585271116441,3.8594418691939762,3.775329974122478,4.504788117807385,3.931093451539549,4.798775745783566,4.5354387911762135,3.5292425179639455,4.525835444718823,,5.0,4.329382004310486,3.79751117513633,3.487022152935936,4.020651251647629,3.8581669894136095,1.3618665649185904,,1.7212444455201323,2.140795691584,1.822990127347773,2.3485320337041293,57.0,8.0,IT,Female,1.1524382400591917,37.0,A
4.6667539156533735,2.4421539044244,2.967221861113401,2.2415328697750647,3.4683203523657196,4.511416860262666,2.361782792508075,3.3537752313272473,3.2611423396601285,4.04514276408905,4.560189953872357,2.290217984775997,4.017824770631372,2.002997839407393,3.9495503402241225,3.460795937630021,3.2134055945133286,3.5747889022603427,2.4301758137581486,2.3984196432060836,2.6152994338739313,2.6572518286591564,2.873550555906471,,29.0,17.0,IT,Male,1.5011973008882173,36.0,A
3.576852103360754,3.1846435180414763,3.728409680687645,3.4889017276523795,3.128274342940979,3.5409468190764275,3.3215109785349175,3.6735668186029824,3.088442698910783,3.581898240605591,3.392696141442931,3.0232274821132683,3.722342246759123,3.980033649734994,3.1406249118933265,3.073157192950512,3.363732750268772,2.958638963657316,1.5719563613042589,1.5215753756069712,2.066891616071716,1.8658013890615486,1.6007917844437336,1.6719532851456733,54.0,20.0,Customer Service,Female,0.9176708413145713,93.0,C
3.6929361571044654,4.280203941651347,1.708798556332503,3.4736104980624862,4.652823186331666,4.485287447622628,3.801960296789857,1.7930847680580393,3.567814499377247,3.498029709723184,3.8208809038781757,3.96429564134144,1.4661000395504447,3.669964872516239,3.719243442368506,3.6517390015812183,3.950864144645859,4.560051969642919,2.0056474594322116,1.8878643285785945,2.8167607618348454,1.7643120234338023,2.1231327424361113,1.5562384562388534,59.0,11.0,HR,Male,-1.4671925155893917,36.0,B
3.345163912725172,3.3950229634354896,4.122062505343841,4.449976216296363,3.7191484028739876,3.5731487820443046,3.817078937433657,3.3413022282945337,4.16886373638453,3.161966407099225,3.1935200599877858,2.865485074726487,3.789636747185268,4.54415257157758,,3.13330323459252,3.7835933519172276,3.5076039588088865,2.0242068658847145,1.90950683422863,1.768881745695981,1.9434977270847502,2.1626832609917854,2.120995151131393,25.0,22.0,Operations,Male,-0.31040081197949787,18.0,A
3.5739268971428517,2.977059685816103,2.6232746709737413,4.13194809002863,4.332333631408142,3.3512870956322116,2.933859723895496,2.1919621987027775,3.4522964789656023,4.075584198169785,3.867285191064701,3.671684242975336,2.2937608463780936,3.1079805806261325,3.6366867511692984,2.9765533758495826,3.340090453192016,3.477087878120845,1.9716023938475191,2.4589599555812107,2.95960568198642,2.3186623590028215,2.423851913655793,2.322404829345261,38.0,29.0,Customer Service,Male,1.6722853323731943,,D
3.860347757832011,3.6691074470070504,3.874859077745056,5.0,3.528108493754895,3.4673529748732546,3.2067107798042884,3.346461685744367,5.0,3.9761095048744832,3.6335990558400613,2.853948445123613,3.4945899231380624,4.451018957514652,4.172074136596205,3.663000071954483,,3.3070896037634685,2.228757925098599,3.0213305567405726,1.501025977020851,3.0809327405507747,1.3878132759078188,2.524033452285502,51.0,20.0,Customer Service,Male,0.612508764233542,13.0,B
4.290768780316093,2.8943733039319275,4.884132664483655,4.101181686960449,4.249459328935432,4.401344627311614,2.5777148768384075,4.62092830935606,4.388739685469683,4.144469904141419,3.950078222150499,3.0406527553516125,4.5587819089634145,4.271064398343933,4.419669118043087,,3.5431764923538633,3.437242094184364,,2.423196137673208,1.3931850993815558,1.95407780049375,2.166711744260218,2.2952717976317585,,10.0,Customer Service,Male,0.2827160127623603,49.0,C
3.466257779466866,3.415173602328012,3.3467530876277727,4.740677429334599,3.5753840732588236,3.8226653227676883,3.998939637641518,3.87477813016216,,3.406249363394821,3.6196230935746434,4.195998780601416,3.478521783780919,4.9525939273882775,2.706535519777975,3.836812976015821,4.317074892121073,4.068730358047201,2.2813478798975786,2.588366330175484,2.276006348596708,2.3793185411748254,2.644276796412695,2.3929074599147655,25.0,29.0,IT,Male,,62.0,B
4.246935536571467,4.369433096115607,2.5916756791589033,4.3479138908727695,4.490640866240067,4.205211871690261,4.663482608513121,3.6318666349587723,5.0,5.0,4.635080168360898,5.0,,5.0,4.911854210700327,,4.03601153629724,4.136888413993077,,2.61130264577049,2.792869956443954,1.9548473816805971,2.820125367060888,2.720793103770455,54.0,24.0,Operations,Male,-0.16442762567489588,86.0,B
3.3818231443217983,3.767679057679617,4.12610439947634,4.1181642119997175,2.9644390233313853,3.7887746371241104,3.032167721593142,3.4261096714567447,4.146136957032927,2.541282736760293,4.025512679491405,3.0421749706670953,5.0,3.271045583684845,3.2087119897194216,,,2.9351177762320244,1.9997946970453118,1.9613780591657892,,1.835926925481215,1.8010807772416206,1.8310349958198031,29.0,2.0,Sales,Male,-0.4259027083388954,,C
4.578975816696589,3.468301746740622,3.486744272373943,3.6099464626677635,2.2919910291988943,5.0,3.6692422194888716,,4.103494296931362,2.339224419974109,4.435735019316445,3.5590450854066376,3.531882920451492,3.618700353496909,2.535114137291441,3.696540606460975,4.413708478813047,4.058110301926966,2.8431010607183285,2.0408972906594705,2.2716434366521208,2.2332525964794163,1.9896086973164102,2.5489637845673006,24.0,5.0,HR,Male,0.5031845757193385,82.0,B
4.525804266983903,3.328058416688893,4.970431549064868,3.3585987731212676,2.637465228393562,4.1681561553445805,3.7752611638480014,4.022737631763978,3.5696829851562915,2.1341377210566392,4.644105153954886,3.74844552310835,5.0,2.541678138650795,,2.9652370551664586,3.431284545189405,3.963276505415791,1.6153889148439269,,1.457859221109584,2.9492041559825974,1.1796068098552364,3.2220197979096303,47.0,20.0,Customer Service,Male,1.4419325857977316,62.0,A
3.694705813414365,2.9423065753395923,2.9281027998815605,4.102345320793591,4.823259735083833,4.05286695352223,3.1599429198035693,3.396963197866131,3.550685844750832,4.032905138918722,3.2898127526219714,3.586428661750662,2.9178396736400396,3.7313495778595707,5.0,3.3330888312058247,3.34722521916506,3.072833402499183,1.7861101750506485,3.1314216274049147,1.5986663710287266,3.2471374014980814,2.1662195396835777,3.578866202574294,28.0,,Operations,Female,1.7035399906719457,63.0,A
4.366002473337621,4.334809487948951,5.0,,2.2815895927922254,4.560926849221602,4.872103683031237,4.036696197086093,3.1428662965235414,2.7345548830392024,4.519633873661877,,5.0,3.7938142114629185,2.150256706122267,4.1926342231666425,3.855169207102818,4.588922360747843,2.3653867101606187,2.8429938425428354,2.2948840812917206,,2.692254383032009,3.0121215605491445,57.0,18.0,Operations,Male,0.798999979078578,71.0,C
3.977104072386974,4.073641881165108,2.5214047294110657,3.618759616039825,3.3854843307792875,4.199222385758625,4.0737092462020685,2.7475356708765695,3.5054586808247237,3.7484904264413945,3.816899070997519,3.6056667929193535,2.4547804680913003,3.8537889565294927,4.17252109515611,3.6713472667624525,3.9683894408494345,3.678913051977656,2.4081684603886337,2.0391663468422006,2.247373478929741,1.6422709498574748,2.006147625875706,2.0398956071302363,40.0,7.0,Sales,Male,,14.0,B
3.8254518209455832,4.365882098949193,4.085980755268834,3.6077165165115233,4.706202854617432,3.477005746400217,4.363130676298773,4.3805554658555685,4.114305880224015,4.134443746349326,3.9814202465740887,4.815493263729663,4.406462330546195,3.9216718681586067,3.9666893251171986,3.8338164447909464,3.702078951329,4.058691369347995,,2.3881593824157985,2.602591308000107,2.8090953890441708,2.116865558184279,2.396086475194735,54.0,10.0,Operations,Male,-0.44935757753126443,63.0,C
4.791603610134203,3.5461331869478103,2.9917808763924048,,,4.6378200070544615,,3.408904274359411,4.409274524095676,5.0,4.522706072176129,3.2683176440763213,3.668633551647924,4.846493529132378,5.0,4.74943593543832,4.776428818981501,5.0,3.410124485353335,2.901533663169336,3.250496740722067,2.4208145218686936,3.201657345878834,2.1181121319017553,59.0,3.0,Customer Service,Male,-0.13258447262471298,4.0,C
3.4115522291367326,3.388304064456505,3.652254432867113,5.0,2.92507230624665,4.028303684604344,4.127109386261254,4.367127397819694,4.8921993961197545,2.964488005294289,3.422783653572608,4.124240283977799,4.008850825326887,4.954224023222358,3.6330253981937526,4.233392169677033,4.092675658815782,,2.244943626162614,2.693381657739058,2.508883736724391,2.566611625030278,2.995555182152011,2.9321090127998417,29.0,10.0,HR,Male,0.3611512732520648,20.0,D
4.026162713815247,,3.479303777751671,4.0722383641439786,2.2788154844839914,4.936784310959798,3.9287186981068976,3.48202695604872,3.8822832417331723,3.4518508033577717,4.7000749969416855,3.8737235933416736,3.020623358860765,3.568037792170404,3.5470520058152513,4.316591803460957,4.459407473707766,4.492507500991909,2.0363003075664494,3.453247791111197,2.237059052970873,3.293891790525639,1.9058459823606047,3.3535625671681673,22.0,9.0,Sales,Female,1.569106522912622,39.0,C
3.50732790153951,4.918224206112392,4.284116537309129,4.206594836857039,4.180360082130046,3.616224134248822,4.7432263677590765,5.0,4.992105983916187,3.923658569506341,3.5779739901726852,,5.0,4.427905226771738,4.328357795794642,3.6432049964754705,3.772955724319206,3.1623215767530852,2.980191255056284,1.3007308130182045,3.038460034323644,2.0241106818407486,3.557269138367852,1.9310724667402384,54.0,20.0,Sales,Male,-0.2591560055476565,23.0,C
3.9654107642924643,2.848850804847978,5.0,4.173661422324276,3.7806623134131305,4.237819221301919,2.6560594764010164,4.452463431362452,5.0,3.8991358830113096,4.264292750406591,2.9216825905268093,4.123200933695326,4.593953685852774,3.6489728875909324,4.155392727725131,4.153199489243327,4.767094631729355,3.1668850419176735,2.643202251726379,3.1639376542201196,2.5949253010045816,2.0548711068894203,2.559622478620144,40.0,13.0,HR,Male,1.0120379624901827,95.0,B
3.410776437060263,3.4498618437727724,3.926988581190447,4.430298283243328,4.274187663628625,3.116859496353573,3.52921016600391,3.4379870721889016,3.4900709812966575,4.3749118870789045,3.9025764443117152,3.1710981979118715,3.7403524667729493,3.401220833133224,3.3816099247566886,3.83746459873546,,4.245912268870792,2.09438574023346,2.481179927298695,2.610982761726155,2.382989590448,2.3648567617345395,2.9185609109597483,24.0,12.0,HR,Female,-1.8098924581104265,25.0,D
4.097468632620218,4.918341776882028,4.355840343230763,4.248140168150316,3.179298104873764,4.74407304333033,5.0,4.118854029874818,5.0,3.964414926091015,4.495191611667603,4.4868109446524045,4.579959159375314,3.990707226286392,4.25170113787068,4.4565306151605775,4.413259422433018,4.506249030161752,2.04004509554708,3.030415753675595,1.7404719460764047,2.7617748616135214,,2.763640591072415,25.0,9.0,Sales,Male,0.030813826540165096,74.0,B
5.0,5.0,3.100748720797971,4.015099824943359,2.432137765729073,4.875252264730078,4.697830396245994,2.8738382825888396,3.9811590942731856,3.3931158195436826,4.9324175375798776,5.0,2.7729874782562867,3.922192206123334,3.1708075258823425,4.078064631166519,4.259554968498636,4.223555012953617,1.9887395601765046,2.4819038410330863,2.5142859256760253,2.793334741132642,2.042155695552766,2.7426299171360653,31.0,20.0,Customer Service,Male,-1.8369431367400373,56.0,C
4.667861186746801,3.6753662207432076,4.384788160135525,4.683917816142113,4.224125114671198,4.142640412007258,3.8326753949563175,5.0,4.903085582082094,3.9491149453874703,4.339552749445478,3.6558594446454205,4.1829551429330305,4.704855549490302,3.470406846795461,3.908407362515774,4.360227272367072,4.056495528552981,2.5489323624001865,2.2847334185787593,2.196971335049634,2.7708369952922283,,2.2994673154222047,26.0,15.0,Customer Service,Male,-1.8383296553803992,78.0,C
3.3039041407010554,3.641429655007566,4.451531407412799,3.7630727823725048,3.4436144964243764,3.965615638064017,3.1922442974110963,4.48466549282069,3.432803543960719,3.5371690343728215,4.839793366102542,2.9580149474478246,4.443122854018161,4.052496634232618,4.287587891491828,3.003948151203705,3.3250508423905494,2.911560793446616,2.5812154321497336,2.1233139242587713,,1.209081461488522,2.289680544229619,1.9421177996422971,38.0,21.0,HR,Male,0.6129623393689165,31.0,A
3.9675833955229116,4.160581339485722,4.096916134144561,5.0,3.578251671509447,4.250974598396431,3.1871839592538946,3.2347961180301175,4.490670756944596,3.4291010858326043,4.755975045940235,3.021210876734994,3.247988022348986,,4.623725540385676,,3.806200953422692,3.834376460536066,2.5466279314991063,1.9771368398877063,2.6873000297268863,1.7240411534999027,2.9088535268773854,1.931803100699879,56.0,3.0,HR,Female,-0.7438254005727638,,A
3.251183109809115,4.084931836095539,2.461923923795596,4.034291553515621,3.489814276850334,2.6085998275335722,3.846776640674855,2.287022909730404,3.7281680577131855,3.034643546193604,3.650196920887101,4.085231705393958,3.2254604114241956,3.3821948651882296,4.173233365773479,3.860852490934074,3.388006688830438,3.3406208648282307,2.058776187309273,2.8585920040378108,1.4446339673553636,2.6810396698337486,2.099744793161773,2.6112457771196547,27.0,20.0,,Female,-0.4123940936037628,75.0,B
4.743696817678437,3.4889327249443602,2.623315713313419,3.55167881262412,5.0,4.485626557221489,3.9807940460460114,3.023755182696273,4.254821923447933,4.813224419624884,4.351050143331746,4.125126198599145,3.20028634217147,2.6635149331335013,4.142530152788987,4.104608880250291,4.473882234176428,4.074939411428824,2.792333789857451,2.0974415661613413,,2.178968484524442,3.1011386568821506,2.135257456228927,40.0,20.0,IT,Female,-0.46663193111011203,33.0,A
,3.5403280475956187,4.438408584977629,3.655520232333727,4.8610564962511775,4.681062564257854,3.6373181940570705,5.0,3.668888960128994,4.090822606381002,4.993330188662504,3.5466064617286737,4.936154853603153,2.6019862550547694,4.826084583380527,3.9761894414177763,3.9887809545847914,4.42435157180908,1.6522151603344044,,2.033794350094581,2.552347289731164,2.811217901143094,2.2157234541337263,28.0,21.0,Operations,Female,-1.4508835391196986,95.0,C
4.227879637670042,4.453405085366481,4.155776764777233,3.794215350670035,3.402411600839534,4.099923266098493,5.0,3.8849864627354176,3.038025479981166,2.9695766344416064,4.114234945142165,3.893705939912771,4.135959535120178,3.7641013637520206,3.5704615156733546,3.5934253699348315,4.4965219189693455,4.062189174392616,2.325416011362517,2.278403816173131,2.140432755886404,2.3722608071456834,2.60306932276347,2.3183514676004977,23.0,14.0,IT,Female,,50.0,D
3.59992608055022,5.0,4.010746892867767,4.021059715440863,4.12957122280391,4.073173249936096,4.881671709527484,3.4169972135600863,4.0950736645650645,5.0,4.23456268433563,,4.267509248241377,3.498871420205068,,3.853792012974824,4.452106766135035,4.369994651016248,2.949544202211187,2.094403335451044,2.9848701108418436,2.211501033074952,2.9309937333961296,1.9780933978601805,57.0,20.0,HR,Female,-1.387850363076981,81.0,
4.2530710953755495,2.902470777440382,4.335243874161839,5.0,2.3003779065946985,3.9740636299355594,3.1363197790270165,3.9667069241230846,4.934190957905293,,4.041277728597118,3.7435380001182677,4.308641545325847,4.737897889246466,2.247261527708649,3.693420198484374,3.7185073075286854,3.218043020765318,2.6806419397123618,2.979551993758102,,2.362634137046542,3.277384637752413,2.5681936952255757,48.0,1.0,Operations,Female,,17.0,D
4.1939573451249315,3.912211192205418,3.0829265943438195,4.250308426539173,,3.814889876245552,3.854833756511277,3.3878353671736985,,3.4499461747379665,4.038793347136976,4.281934396432365,3.03215552191133,4.420605522068223,3.9691366617266617,4.504043342219623,3.974225276043642,4.5528242925000635,2.2751917577780847,3.4171585620229137,2.4744859413106965,2.988393611532623,1.8506936196413453,2.873640866599182,34.0,25.0,Sales,Female,0.7670091873228662,69.0,C
2.7610885887257837,3.4428946834666876,4.701843672122031,2.397741889922853,3.9378712295589327,3.033538264692379,3.6147319576043837,4.322018929995598,2.980773451025892,3.671772536207273,3.0748982679432535,3.336854798431962,4.3351385889214,2.3154360723543452,3.3534430021564017,3.8201321919337023,4.592209927374952,4.2302518607491155,2.4640036164847734,1.46158027976867,2.0917000069150267,2.0567837266997984,2.750321503792377,1.8614270785776033,25.0,14.0,Operations,Female,-0.44311664165009895,2.0,B
3.6254870397727346,2.8535109214368592,4.478714244430501,4.461577453517006,2.6282108901858643,3.1795605511283416,2.931386631102598,4.7590671850805375,4.230589292117453,2.620295062273315,3.3031474672303767,3.416834999397097,4.582840974922166,3.844963640643357,3.1865203036317173,3.9402785607624855,3.644915641783884,4.2897390661566615,1.977419419129197,,1.9373904926591665,3.0385505087914613,2.229519074930859,3.0990155185253077,46.0,,Operations,Female,-0.12513427924926762,76.0,B
4.887006488036589,2.700062005181693,4.594981617335143,4.050760507877254,4.809811752064406,4.936487590154808,3.205841621922588,4.058124473457077,3.514682168178521,4.5773387672557035,4.730951284803524,3.0091666589663064,3.6155336881890943,4.2454035817830755,4.0679558122924,3.7088166462031253,4.351876060938166,,2.863489840256755,2.9344500130021016,3.1003822977757918,2.974182623991286,3.1180357223749633,,48.0,13.0,HR,Male,0.9221436576172725,91.0,B
